order_id,timestamp,month,hour,product_name,category,unit_price,unit_cost,quantity,revenue,gross_profit,delivery_mins,refunded,rating
BLK102022,2024-12-30 19:37:00,Dec,19,Maggi 2-Min Noodles,Snacks,14,8,3,42,18,12.3,False,3
BLK102023,2024-07-30 18:46:00,Jul,18,Tata Salt 1kg,Grocery,22,14,1,22,8,6.7,False,5
BLK102024,2024-04-01 19:01:00,Apr,19,Banana Dozen,Fruits & Veggies,48,30,2,96,36,4.0,False,3
BLK102025,2024-07-25 16:43:00,Jul,16,Colgate Toothpaste,Personal Care,74,46,3,222,84,9.8,False,5
BLK102026,2024-06-24 09:19:00,Jun,9,Dove Soap 100g,Personal Care,55,34,1,55,21,13.2,False,4
BLK102027,2024-02-16 09:25:00,Feb,9,Tata Salt 1kg,Grocery,22,14,1,22,8,12.0,False,5
BLK102028,2024-06-22 13:06:00,Jun,13,Onions 1kg,Fruits & Veggies,34,22,1,34,12,9.8,False,3
BLK102029,2024-10-12 06:23:00,Oct,6,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,8.4,False,5
BLK102030,2024-01-03 12:19:00,Jan,12,Amul Milk 500ml,Dairy & Eggs,28,20,3,84,24,11.1,False,4
BLK102031,2024-02-05 22:12:00,Feb,22,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,7.4,False,5
BLK102032,2024-02-19 20:58:00,Feb,20,Parle-G Biscuits,Snacks,10,6,2,20,8,10.4,False,5
BLK102033,2024-12-27 20:49:00,Dec,20,Coca-Cola 750ml,Beverages,45,28,2,90,34,10.5,False,4
BLK102034,2024-11-14 05:34:00,Nov,5,Maggi 2-Min Noodles,Snacks,14,8,3,42,18,11.6,False,4
BLK102035,2024-06-27 18:37:00,Jun,18,Onions 1kg,Fruits & Veggies,34,22,1,34,12,15.2,False,4
BLK102036,2024-03-20 23:58:00,Mar,23,Sprite 750ml,Beverages,42,26,4,168,64,10.2,False,5
BLK102037,2024-07-18 19:07:00,Jul,19,Kurkure Masala Munch,Snacks,20,11,1,20,9,8.3,False,4
BLK102038,2024-09-08 09:25:00,Sep,9,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,9.3,False,5
BLK102039,2024-12-03 18:53:00,Dec,18,Red Bull 250ml,Beverages,125,82,1,125,43,5.7,False,5
BLK102040,2024-06-13 21:36:00,Jun,21,Red Bull 250ml,Beverages,125,82,2,250,86,7.9,False,5
BLK102041,2024-11-25 09:20:00,Nov,9,Parle-G Biscuits,Snacks,10,6,1,10,4,8.5,False,5
BLK102042,2024-08-06 13:24:00,Aug,13,Britannia Bread,Grocery,42,28,1,42,14,8.3,False,4
BLK102043,2024-09-04 16:19:00,Sep,16,Banana Dozen,Fruits & Veggies,48,30,5,240,90,9.7,False,5
BLK102044,2024-12-23 06:53:00,Dec,6,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,7.7,False,5
BLK102045,2024-10-19 15:41:00,Oct,15,Sprite 750ml,Beverages,42,26,2,84,32,11.8,False,2
BLK102046,2024-06-04 12:22:00,Jun,12,Kurkure Masala Munch,Snacks,20,11,1,20,9,9.4,False,5
BLK102047,2024-09-17 14:11:00,Sep,14,Onions 1kg,Fruits & Veggies,34,22,1,34,12,9.4,False,5
BLK102048,2024-02-20 13:11:00,Feb,13,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,8.7,False,4
BLK102049,2024-04-15 15:39:00,Apr,15,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,9.7,False,5
BLK102050,2024-02-29 21:00:00,Feb,21,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,11.1,False,4
BLK102051,2024-03-31 23:52:00,Mar,23,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,7.6,False,2
BLK102052,2024-03-13 16:39:00,Mar,16,Fortune Sunflower Oil,Grocery,165,120,4,660,180,8.0,False,5
BLK102053,2024-11-16 11:56:00,Nov,11,Fortune Sunflower Oil,Grocery,165,120,1,165,45,8.8,True,5
BLK102054,2024-07-12 11:57:00,Jul,11,Tata Salt 1kg,Grocery,22,14,3,66,24,6.6,False,5
BLK102055,2024-11-16 18:02:00,Nov,18,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,7.7,False,3
BLK102056,2024-02-28 08:57:00,Feb,8,Banana Dozen,Fruits & Veggies,48,30,1,48,18,8.4,False,4
BLK102057,2024-05-11 22:45:00,May,22,Colgate Toothpaste,Personal Care,74,46,1,74,28,11.2,False,5
BLK102058,2024-05-13 08:07:00,May,8,Colgate Toothpaste,Personal Care,74,46,3,222,84,10.0,False,5
BLK102059,2024-10-11 20:12:00,Oct,20,Parle-G Biscuits,Snacks,10,6,2,20,8,9.8,False,5
BLK102060,2024-02-27 10:53:00,Feb,10,Colgate Toothpaste,Personal Care,74,46,1,74,28,11.2,False,5
BLK102061,2024-05-03 13:23:00,May,13,Tomatoes 500g,Fruits & Veggies,25,16,2,50,18,9.1,False,5
BLK102062,2024-12-05 21:49:00,Dec,21,Tata Salt 1kg,Grocery,22,14,3,66,24,10.2,False,2
BLK102063,2024-01-08 22:21:00,Jan,22,Fortune Sunflower Oil,Grocery,165,120,4,660,180,9.2,False,4
BLK102064,2024-11-25 06:24:00,Nov,6,Parle-G Biscuits,Snacks,10,6,4,40,16,10.0,False,4
BLK102065,2024-11-17 09:42:00,Nov,9,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,8.2,False,5
BLK102066,2024-11-04 15:35:00,Nov,15,Coca-Cola 750ml,Beverages,45,28,1,45,17,4.3,False,3
BLK102067,2024-12-16 06:33:00,Dec,6,Kurkure Masala Munch,Snacks,20,11,1,20,9,9.1,False,5
BLK102068,2024-06-13 12:09:00,Jun,12,Maggi 2-Min Noodles,Snacks,14,8,2,28,12,12.4,True,1
BLK102069,2024-01-30 19:49:00,Jan,19,Red Bull 250ml,Beverages,125,82,1,125,43,11.3,False,5
BLK102070,2024-10-15 15:01:00,Oct,15,Banana Dozen,Fruits & Veggies,48,30,4,192,72,11.4,False,4
BLK102071,2024-11-11 12:58:00,Nov,12,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,12.0,False,4
BLK102072,2024-11-21 13:58:00,Nov,13,Parle-G Biscuits,Snacks,10,6,1,10,4,9.6,False,4
BLK102073,2024-05-26 17:11:00,May,17,Colgate Toothpaste,Personal Care,74,46,5,370,140,9.8,False,4
BLK102074,2024-01-11 13:19:00,Jan,13,Parle-G Biscuits,Snacks,10,6,1,10,4,8.1,False,5
BLK102075,2024-04-26 23:08:00,Apr,23,Dove Soap 100g,Personal Care,55,34,1,55,21,8.7,False,5
BLK102076,2024-08-23 18:28:00,Aug,18,Colgate Toothpaste,Personal Care,74,46,1,74,28,10.7,False,5
BLK102077,2024-03-09 18:13:00,Mar,18,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,11.9,False,4
BLK102078,2024-12-03 19:23:00,Dec,19,Tomatoes 500g,Fruits & Veggies,25,16,2,50,18,9.1,False,4
BLK102079,2024-11-25 11:25:00,Nov,11,Parle-G Biscuits,Snacks,10,6,1,10,4,8.5,False,5
BLK102080,2024-11-15 13:12:00,Nov,13,Tata Salt 1kg,Grocery,22,14,1,22,8,9.4,False,5
BLK102081,2024-09-21 13:28:00,Sep,13,Amul Milk 500ml,Dairy & Eggs,28,20,2,56,16,10.7,False,5
BLK102082,2024-05-19 23:43:00,May,23,Red Bull 250ml,Beverages,125,82,3,375,129,6.4,False,5
BLK102083,2024-04-11 08:20:00,Apr,8,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,4.6,False,5
BLK102084,2024-09-06 11:59:00,Sep,11,Amul Butter 500g,Dairy & Eggs,262,190,2,524,144,8.2,False,2
BLK102085,2024-02-19 19:05:00,Feb,19,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,6.8,False,3
BLK102086,2024-02-16 11:57:00,Feb,11,Dove Soap 100g,Personal Care,55,34,1,55,21,8.3,False,4
BLK102087,2024-02-03 12:58:00,Feb,12,Sprite 750ml,Beverages,42,26,2,84,32,9.1,False,5
BLK102088,2024-12-26 08:19:00,Dec,8,Maggi 2-Min Noodles,Snacks,14,8,3,42,18,8.4,False,5
BLK102089,2024-03-24 13:34:00,Mar,13,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,12.5,False,5
BLK102090,2024-12-24 23:44:00,Dec,23,Aashirvaad Atta 5kg,Grocery,248,185,5,1240,315,10.1,False,4
BLK102091,2024-08-15 07:02:00,Aug,7,Parle-G Biscuits,Snacks,10,6,4,40,16,10.0,False,5
BLK102092,2024-01-11 16:52:00,Jan,16,Dove Soap 100g,Personal Care,55,34,4,220,84,10.7,False,4
BLK102093,2024-01-11 22:42:00,Jan,22,Red Bull 250ml,Beverages,125,82,1,125,43,7.0,False,3
BLK102094,2024-07-08 07:08:00,Jul,7,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,11.6,False,4
BLK102095,2024-12-08 09:40:00,Dec,9,Sprite 750ml,Beverages,42,26,1,42,16,9.2,False,5
BLK102096,2024-06-30 16:51:00,Jun,16,Banana Dozen,Fruits & Veggies,48,30,1,48,18,10.8,False,4
BLK102097,2024-03-27 12:16:00,Mar,12,Tata Salt 1kg,Grocery,22,14,2,44,16,7.1,False,5
BLK102098,2024-01-13 14:57:00,Jan,14,Coca-Cola 750ml,Beverages,45,28,1,45,17,6.1,False,4
BLK102099,2024-08-17 23:21:00,Aug,23,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,11.1,False,5
BLK102100,2024-12-03 07:35:00,Dec,7,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,10.2,False,5
BLK102101,2024-10-20 03:24:00,Oct,3,Tata Salt 1kg,Grocery,22,14,4,88,32,7.5,False,2
BLK102102,2024-12-10 11:24:00,Dec,11,Sprite 750ml,Beverages,42,26,1,42,16,7.6,False,5
BLK102103,2024-08-05 13:21:00,Aug,13,Parle-G Biscuits,Snacks,10,6,4,40,16,11.8,False,5
BLK102104,2024-09-07 11:05:00,Sep,11,Tomatoes 500g,Fruits & Veggies,25,16,4,100,36,6.9,False,5
BLK102105,2024-06-12 20:57:00,Jun,20,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,12.8,False,5
BLK102106,2024-05-04 07:23:00,May,7,Britannia Bread,Grocery,42,28,1,42,14,7.5,False,5
BLK102107,2024-02-08 00:00:00,Feb,0,Sprite 750ml,Beverages,42,26,4,168,64,10.7,False,4
BLK102108,2024-11-16 22:29:00,Nov,22,Sprite 750ml,Beverages,42,26,3,126,48,8.7,False,3
BLK102109,2024-12-26 08:58:00,Dec,8,Britannia Bread,Grocery,42,28,1,42,14,10.7,False,3
BLK102110,2024-08-09 19:14:00,Aug,19,Tata Salt 1kg,Grocery,22,14,1,22,8,8.3,False,4
BLK102111,2024-09-28 09:52:00,Sep,9,Tata Salt 1kg,Grocery,22,14,2,44,16,9.1,False,5
BLK102112,2024-08-28 11:43:00,Aug,11,Red Bull 250ml,Beverages,125,82,3,375,129,9.5,False,4
BLK102113,2024-01-04 07:12:00,Jan,7,Fortune Sunflower Oil,Grocery,165,120,1,165,45,7.3,False,5
BLK102114,2024-12-24 08:48:00,Dec,8,Britannia Bread,Grocery,42,28,1,42,14,11.0,False,5
BLK102115,2024-04-26 08:40:00,Apr,8,Red Bull 250ml,Beverages,125,82,1,125,43,8.3,False,5
BLK102116,2024-04-21 13:52:00,Apr,13,Dove Soap 100g,Personal Care,55,34,2,110,42,8.9,False,5
BLK102117,2024-12-15 10:48:00,Dec,10,Coca-Cola 750ml,Beverages,45,28,1,45,17,7.3,False,4
BLK102118,2024-01-31 16:52:00,Jan,16,Pampers Diapers S,Baby & Kids,699,510,1,699,189,4.0,False,5
BLK102119,2024-01-07 22:43:00,Jan,22,Britannia Bread,Grocery,42,28,1,42,14,9.0,False,5
BLK102120,2024-12-23 18:43:00,Dec,18,Britannia Bread,Grocery,42,28,2,84,28,14.5,False,4
BLK102121,2024-07-02 18:30:00,Jul,18,Dove Soap 100g,Personal Care,55,34,1,55,21,11.0,False,4
BLK102122,2024-04-07 10:10:00,Apr,10,Amul Milk 1L,Dairy & Eggs,54,38,2,108,32,9.4,False,5
BLK102123,2024-06-15 21:54:00,Jun,21,Colgate Toothpaste,Personal Care,74,46,1,74,28,8.8,False,5
BLK102124,2024-03-13 18:24:00,Mar,18,Pampers Diapers S,Baby & Kids,699,510,4,2796,756,9.4,False,5
BLK102125,2024-07-14 23:40:00,Jul,23,Parle-G Biscuits,Snacks,10,6,1,10,4,10.5,True,5
BLK102126,2024-12-04 21:09:00,Dec,21,Red Bull 250ml,Beverages,125,82,4,500,172,6.9,False,1
BLK102127,2024-08-29 08:21:00,Aug,8,Tata Salt 1kg,Grocery,22,14,1,22,8,11.7,False,4
BLK102128,2024-10-08 11:12:00,Oct,11,Banana Dozen,Fruits & Veggies,48,30,2,96,36,10.9,False,4
BLK102129,2024-03-22 14:42:00,Mar,14,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,10.9,False,5
BLK102130,2024-12-27 14:18:00,Dec,14,Parle-G Biscuits,Snacks,10,6,1,10,4,10.3,False,5
BLK102131,2024-08-01 14:19:00,Aug,14,Coca-Cola 750ml,Beverages,45,28,1,45,17,9.4,False,5
BLK102132,2024-11-09 08:08:00,Nov,8,Onions 1kg,Fruits & Veggies,34,22,1,34,12,10.8,False,5
BLK102133,2024-03-06 12:30:00,Mar,12,Britannia Bread,Grocery,42,28,1,42,14,10.6,False,4
BLK102134,2024-06-16 18:58:00,Jun,18,Sprite 750ml,Beverages,42,26,2,84,32,8.7,False,5
BLK102135,2024-05-23 15:36:00,May,15,Sprite 750ml,Beverages,42,26,2,84,32,8.2,False,5
BLK102136,2024-11-19 16:58:00,Nov,16,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,9.6,False,5
BLK102137,2024-05-07 14:30:00,May,14,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,12.7,False,4
BLK102138,2024-03-16 17:05:00,Mar,17,Onions 1kg,Fruits & Veggies,34,22,1,34,12,6.8,False,5
BLK102139,2024-05-16 07:24:00,May,7,Tata Salt 1kg,Grocery,22,14,3,66,24,6.3,False,4
BLK102140,2024-01-31 14:14:00,Jan,14,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,9.7,False,5
BLK102141,2024-03-15 19:20:00,Mar,19,Banana Dozen,Fruits & Veggies,48,30,5,240,90,9.5,False,5
BLK102142,2024-11-26 09:59:00,Nov,9,Amul Butter 500g,Dairy & Eggs,262,190,2,524,144,9.8,False,3
BLK102143,2024-04-09 14:32:00,Apr,14,Lay's Classic Salted,Snacks,20,11,1,20,9,9.9,False,5
BLK102144,2024-01-06 11:13:00,Jan,11,Parle-G Biscuits,Snacks,10,6,1,10,4,8.9,False,5
BLK102145,2024-08-03 07:29:00,Aug,7,Parle-G Biscuits,Snacks,10,6,1,10,4,12.5,False,4
BLK102146,2024-08-15 19:06:00,Aug,19,Fortune Sunflower Oil,Grocery,165,120,1,165,45,6.0,False,5
BLK102147,2024-05-25 08:08:00,May,8,Sprite 750ml,Beverages,42,26,5,210,80,7.7,False,5
BLK102148,2024-10-09 14:09:00,Oct,14,Sprite 750ml,Beverages,42,26,3,126,48,9.2,False,2
BLK102149,2024-08-10 17:25:00,Aug,17,Coca-Cola 750ml,Beverages,45,28,1,45,17,5.9,False,2
BLK102150,2024-05-24 12:48:00,May,12,Red Bull 250ml,Beverages,125,82,1,125,43,9.0,False,5
BLK102151,2024-03-08 14:59:00,Mar,14,Britannia Bread,Grocery,42,28,1,42,14,12.9,False,4
BLK102152,2024-04-30 07:23:00,Apr,7,Dove Soap 100g,Personal Care,55,34,1,55,21,9.4,False,5
BLK102153,2024-09-09 12:03:00,Sep,12,Onions 1kg,Fruits & Veggies,34,22,1,34,12,9.9,False,5
BLK102154,2024-10-07 19:52:00,Oct,19,Tata Salt 1kg,Grocery,22,14,1,22,8,6.8,False,5
BLK102155,2024-05-13 10:03:00,May,10,Kurkure Masala Munch,Snacks,20,11,1,20,9,8.1,False,5
BLK102156,2024-09-02 05:14:00,Sep,5,Aashirvaad Atta 5kg,Grocery,248,185,4,992,252,8.6,False,4
BLK102157,2024-06-12 12:48:00,Jun,12,Colgate Toothpaste,Personal Care,74,46,1,74,28,8.7,False,5
BLK102158,2024-12-08 18:26:00,Dec,18,Kurkure Masala Munch,Snacks,20,11,1,20,9,12.1,False,2
BLK102159,2024-04-27 16:00:00,Apr,16,Dove Soap 100g,Personal Care,55,34,2,110,42,10.6,False,4
BLK102160,2024-03-25 12:09:00,Mar,12,Kurkure Masala Munch,Snacks,20,11,1,20,9,7.1,False,5
BLK102161,2024-05-16 15:32:00,May,15,Colgate Toothpaste,Personal Care,74,46,1,74,28,9.9,False,5
BLK102162,2024-06-20 09:57:00,Jun,9,Fortune Sunflower Oil,Grocery,165,120,1,165,45,10.4,False,5
BLK102163,2024-08-16 16:41:00,Aug,16,Onions 1kg,Fruits & Veggies,34,22,3,102,36,11.8,False,3
BLK102164,2024-07-17 19:47:00,Jul,19,Tata Salt 1kg,Grocery,22,14,1,22,8,12.7,False,5
BLK102165,2024-12-19 17:56:00,Dec,17,Red Bull 250ml,Beverages,125,82,3,375,129,7.3,False,3
BLK102166,2024-11-16 10:56:00,Nov,10,Fortune Sunflower Oil,Grocery,165,120,1,165,45,7.7,False,1
BLK102167,2024-04-02 20:13:00,Apr,20,Banana Dozen,Fruits & Veggies,48,30,4,192,72,6.8,False,4
BLK102168,2024-07-19 16:10:00,Jul,16,Banana Dozen,Fruits & Veggies,48,30,1,48,18,8.9,False,5
BLK102169,2024-12-07 20:15:00,Dec,20,Britannia Bread,Grocery,42,28,2,84,28,10.4,False,5
BLK102170,2024-11-13 06:00:00,Nov,6,Fortune Sunflower Oil,Grocery,165,120,4,660,180,11.5,False,4
BLK102171,2024-10-17 22:06:00,Oct,22,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,9.2,False,5
BLK102172,2024-07-09 07:26:00,Jul,7,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,8.7,False,3
BLK102173,2024-03-13 10:59:00,Mar,10,Tata Salt 1kg,Grocery,22,14,1,22,8,9.7,False,5
BLK102174,2024-01-16 20:59:00,Jan,20,Banana Dozen,Fruits & Veggies,48,30,1,48,18,7.6,False,5
BLK102175,2024-08-21 20:37:00,Aug,20,Kurkure Masala Munch,Snacks,20,11,1,20,9,13.8,True,5
BLK102176,2024-02-02 18:09:00,Feb,18,Tata Salt 1kg,Grocery,22,14,1,22,8,6.0,False,2
BLK102177,2024-09-11 13:29:00,Sep,13,Pampers Diapers S,Baby & Kids,699,510,1,699,189,9.8,True,5
BLK102178,2024-12-02 06:49:00,Dec,6,Fortune Sunflower Oil,Grocery,165,120,2,330,90,13.6,False,4
BLK102179,2024-05-16 04:17:00,May,4,Tata Salt 1kg,Grocery,22,14,1,22,8,9.4,False,1
BLK102180,2024-11-28 06:36:00,Nov,6,Pampers Diapers S,Baby & Kids,699,510,2,1398,378,9.0,False,5
BLK102181,2024-01-25 11:05:00,Jan,11,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,8.6,False,5
BLK102182,2024-07-10 17:23:00,Jul,17,Kurkure Masala Munch,Snacks,20,11,2,40,18,9.0,False,5
BLK102183,2024-07-27 08:25:00,Jul,8,Dove Soap 100g,Personal Care,55,34,1,55,21,12.3,False,4
BLK102184,2024-12-10 19:31:00,Dec,19,Kurkure Masala Munch,Snacks,20,11,1,20,9,4.8,False,3
BLK102185,2024-05-09 20:21:00,May,20,Dove Soap 100g,Personal Care,55,34,2,110,42,12.6,False,5
BLK102186,2024-12-14 08:02:00,Dec,8,Sprite 750ml,Beverages,42,26,2,84,32,6.4,False,5
BLK102187,2024-11-02 12:40:00,Nov,12,Coca-Cola 750ml,Beverages,45,28,3,135,51,8.8,False,5
BLK102188,2024-04-15 19:25:00,Apr,19,Britannia Bread,Grocery,42,28,3,126,42,8.5,False,5
BLK102189,2024-10-05 05:06:00,Oct,5,Red Bull 250ml,Beverages,125,82,1,125,43,10.6,False,5
BLK102190,2024-03-25 18:43:00,Mar,18,Sprite 750ml,Beverages,42,26,1,42,16,6.0,False,5
BLK102191,2024-07-10 15:25:00,Jul,15,Onions 1kg,Fruits & Veggies,34,22,2,68,24,10.4,False,5
BLK102192,2024-07-27 18:06:00,Jul,18,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,13.7,False,5
BLK102193,2024-04-06 18:57:00,Apr,18,Onions 1kg,Fruits & Veggies,34,22,3,102,36,6.5,False,5
BLK102194,2024-12-21 22:15:00,Dec,22,Colgate Toothpaste,Personal Care,74,46,1,74,28,9.8,False,5
BLK102195,2024-04-07 04:01:00,Apr,4,Lay's Classic Salted,Snacks,20,11,1,20,9,8.0,False,5
BLK102196,2024-02-06 07:28:00,Feb,7,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,10.3,False,4
BLK102197,2024-12-23 16:21:00,Dec,16,Colgate Toothpaste,Personal Care,74,46,1,74,28,9.4,False,5
BLK102198,2024-09-01 17:37:00,Sep,17,Amul Milk 1L,Dairy & Eggs,54,38,2,108,32,8.1,False,5
BLK102199,2024-06-28 05:44:00,Jun,5,Banana Dozen,Fruits & Veggies,48,30,3,144,54,10.4,False,5
BLK102200,2024-02-20 13:37:00,Feb,13,Amul Butter 500g,Dairy & Eggs,262,190,4,1048,288,13.2,False,5
BLK102201,2024-01-14 12:31:00,Jan,12,Britannia Bread,Grocery,42,28,1,42,14,9.0,False,3
BLK102202,2024-11-19 21:29:00,Nov,21,Colgate Toothpaste,Personal Care,74,46,2,148,56,10.9,False,5
BLK102203,2024-01-18 12:35:00,Jan,12,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,6.7,False,1
BLK102204,2024-03-06 16:43:00,Mar,16,Amul Milk 500ml,Dairy & Eggs,28,20,4,112,32,7.4,False,5
BLK102205,2024-08-25 11:36:00,Aug,11,Colgate Toothpaste,Personal Care,74,46,3,222,84,10.4,False,5
BLK102206,2024-05-09 16:44:00,May,16,Onions 1kg,Fruits & Veggies,34,22,1,34,12,12.5,False,4
BLK102207,2024-03-24 05:38:00,Mar,5,Sprite 750ml,Beverages,42,26,1,42,16,10.1,False,5
BLK102208,2024-02-09 09:31:00,Feb,9,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,8.7,False,5
BLK102209,2024-03-31 19:02:00,Mar,19,Lay's Classic Salted,Snacks,20,11,1,20,9,9.4,False,5
BLK102210,2024-09-09 10:28:00,Sep,10,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,6.8,False,5
BLK102211,2024-11-05 15:28:00,Nov,15,Banana Dozen,Fruits & Veggies,48,30,1,48,18,10.7,False,2
BLK102212,2024-09-25 20:23:00,Sep,20,Kurkure Masala Munch,Snacks,20,11,1,20,9,11.3,False,4
BLK102213,2024-10-12 18:04:00,Oct,18,Britannia Bread,Grocery,42,28,1,42,14,8.5,False,5
BLK102214,2024-08-31 12:58:00,Aug,12,Aashirvaad Atta 5kg,Grocery,248,185,4,992,252,8.4,False,3
BLK102215,2024-03-23 07:11:00,Mar,7,Tata Salt 1kg,Grocery,22,14,1,22,8,10.0,False,4
BLK102216,2024-05-14 14:50:00,May,14,Coca-Cola 750ml,Beverages,45,28,2,90,34,8.5,False,2
BLK102217,2024-04-13 08:08:00,Apr,8,Colgate Toothpaste,Personal Care,74,46,1,74,28,9.3,False,5
BLK102218,2024-02-27 14:17:00,Feb,14,Red Bull 250ml,Beverages,125,82,2,250,86,13.8,False,5
BLK102219,2024-06-12 21:55:00,Jun,21,Banana Dozen,Fruits & Veggies,48,30,3,144,54,8.9,False,5
BLK102220,2024-09-02 09:11:00,Sep,9,Colgate Toothpaste,Personal Care,74,46,2,148,56,8.6,False,5
BLK102221,2024-02-06 08:08:00,Feb,8,Onions 1kg,Fruits & Veggies,34,22,1,34,12,8.0,False,5
BLK102222,2024-02-07 15:15:00,Feb,15,Pampers Diapers S,Baby & Kids,699,510,3,2097,567,11.0,False,4
BLK102223,2024-05-14 13:48:00,May,13,Pampers Diapers S,Baby & Kids,699,510,1,699,189,9.0,False,4
BLK102224,2024-04-08 17:59:00,Apr,17,Dove Soap 100g,Personal Care,55,34,1,55,21,8.0,False,5
BLK102225,2024-03-06 14:50:00,Mar,14,Onions 1kg,Fruits & Veggies,34,22,4,136,48,12.2,False,5
BLK102226,2024-03-21 10:33:00,Mar,10,Lay's Classic Salted,Snacks,20,11,1,20,9,12.4,False,5
BLK102227,2024-08-01 07:05:00,Aug,7,Parle-G Biscuits,Snacks,10,6,3,30,12,8.1,False,4
BLK102228,2024-05-23 13:51:00,May,13,Sprite 750ml,Beverages,42,26,1,42,16,5.5,False,4
BLK102229,2024-06-06 20:30:00,Jun,20,Onions 1kg,Fruits & Veggies,34,22,1,34,12,11.5,False,5
BLK102230,2024-10-28 18:59:00,Oct,18,Amul Butter 500g,Dairy & Eggs,262,190,2,524,144,8.0,False,4
BLK102231,2024-06-21 07:31:00,Jun,7,Sprite 750ml,Beverages,42,26,2,84,32,11.1,False,3
BLK102232,2024-11-18 11:17:00,Nov,11,Lay's Classic Salted,Snacks,20,11,2,40,18,5.3,False,5
BLK102233,2024-06-14 21:36:00,Jun,21,Tata Salt 1kg,Grocery,22,14,1,22,8,11.3,False,5
BLK102234,2024-09-22 17:17:00,Sep,17,Fortune Sunflower Oil,Grocery,165,120,2,330,90,6.9,False,4
BLK102235,2024-11-09 20:08:00,Nov,20,Lay's Classic Salted,Snacks,20,11,1,20,9,10.9,False,5
BLK102236,2024-10-10 12:51:00,Oct,12,Tomatoes 500g,Fruits & Veggies,25,16,2,50,18,9.4,False,5
BLK102237,2024-05-29 17:13:00,May,17,Amul Butter 500g,Dairy & Eggs,262,190,3,786,216,7.4,False,4
BLK102238,2024-11-27 19:23:00,Nov,19,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,8.5,False,5
BLK102239,2024-08-23 15:09:00,Aug,15,Fortune Sunflower Oil,Grocery,165,120,2,330,90,10.8,False,5
BLK102240,2024-10-08 23:00:00,Oct,23,Britannia Bread,Grocery,42,28,1,42,14,9.6,False,5
BLK102241,2024-08-20 21:35:00,Aug,21,Red Bull 250ml,Beverages,125,82,3,375,129,10.6,False,4
BLK102242,2024-05-16 06:27:00,May,6,Banana Dozen,Fruits & Veggies,48,30,2,96,36,13.6,False,4
BLK102243,2024-03-02 08:07:00,Mar,8,Dove Soap 100g,Personal Care,55,34,3,165,63,6.1,False,2
BLK102244,2024-02-05 11:35:00,Feb,11,Kurkure Masala Munch,Snacks,20,11,1,20,9,12.8,False,5
BLK102245,2024-12-17 13:02:00,Dec,13,Red Bull 250ml,Beverages,125,82,1,125,43,9.6,False,5
BLK102246,2024-05-21 11:15:00,May,11,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,7.5,False,5
BLK102247,2024-10-09 12:15:00,Oct,12,Parle-G Biscuits,Snacks,10,6,1,10,4,6.6,False,5
BLK102248,2024-03-28 19:52:00,Mar,19,Colgate Toothpaste,Personal Care,74,46,1,74,28,9.0,False,5
BLK102249,2024-02-16 15:39:00,Feb,15,Fortune Sunflower Oil,Grocery,165,120,3,495,135,11.3,False,4
BLK102250,2024-07-27 09:29:00,Jul,9,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,9.1,False,4
BLK102251,2024-02-24 00:42:00,Feb,0,Lay's Classic Salted,Snacks,20,11,1,20,9,12.6,False,5
BLK102252,2024-08-16 09:06:00,Aug,9,Britannia Bread,Grocery,42,28,1,42,14,6.4,False,4
BLK102253,2024-07-15 20:48:00,Jul,20,Colgate Toothpaste,Personal Care,74,46,1,74,28,9.4,False,4
